year_c,year,effect,ci_lo,ci_hi
6.070351758793969,2020.070351758794,0.7476645208991162,0.4727515334185581,1.0225775083796742
6.185929648241206,2020.1859296482412,0.7472159040550117,0.47347021661894934,1.0209615914910741
6.301507537688444,2020.3015075376884,0.7467338052480362,0.4741539528034377,1.0193136576926347
6.417085427135678,2020.4170854271356,0.7462201026790157,0.4748032811697432,1.0176369241882883
6.532663316582916,2020.532663316583,0.7456766745487755,0.47541870578228757,1.0159346433152634
6.64824120603015,2020.6482412060302,0.7451053990581409,0.4760006946541898,1.014210103462092
6.763819095477388,2020.7638190954774,0.7445081544079372,0.47654967886318633,1.012466629952688
6.879396984924622,2020.8793969849246,0.74388681879899,0.477066051709599,1.010707585888381
6.994974874371859,2020.9949748743718,0.7432432704321246,0.4775501679251699,1.0089363729390792
7.110552763819097,2021.110552763819,0.7425793875081664,0.4780023429422927,1.0071564320740403
7.226130653266331,2021.2261306532664,0.7418970482279409,0.47842285223388203,1.0053712442219997
7.341708542713569,2021.3417085427136,0.7411981307922734,0.4788119307348385,1.003584330849708
7.457286432160803,2021.4572864321608,0.7404845134019893,0.47916977235675956,1.001799254447219
7.572864321608041,2021.572864321608,0.739758074257914,0.4794965296082171,1.000019618907611
7.688442211055275,2021.6884422110552,0.7390206915608729,0.47979231333355227,0.9982490697881936
7.8040201005025125,2021.8040201005026,0.7382742435116917,0.48005719258370283,0.9964912944396805
7.91959798994975,2021.9195979899498,0.7375206083111955,0.4802911946330714,0.9947500219893195
8.035175879396984,2022.035175879397,0.7367616641602096,0.48049430515683994,0.9930290231635792
8.150753768844222,2022.1507537688442,0.7359992892595595,0.4806664685834043,0.9913321099357146
8.266331658291456,2022.2663316582914,0.735235361810071,0.48080758863673495,0.9896631349834071
8.381909547738694,2022.3819095477386,0.7344717600125689,0.48091752908343177,0.988025990941706
8.497487437185931,2022.497487437186,0.7337103620678791,0.48099611469900616,0.986424609436752
8.613065326633166,2022.6130653266332,0.7329530461768266,0.4810431324674628,0.9848629598861903
8.728643216080403,2022.7286432160804,0.7322016905402369,0.4810583330275586,0.9833450480529151
8.844221105527637,2022.8442211055276,0.7314581733589357,0.48104143237812774,0.9818749143397436
8.959798994974875,2022.9597989949748,0.7307243728337481,0.4809921138535974,0.9804566318138989
9.07537688442211,2023.0753768844222,0.7300021671654997,0.4809100303792275,0.9790943039517719
9.190954773869347,2023.1909547738694,0.7292934345550156,0.4807948070136819,0.9777920620963494
9.306532663316585,2023.3065326633166,0.7286000532031216,0.48064604378428155,0.9765540626219616
9.422110552763819,2023.4221105527638,0.7279239013106429,0.48046331881767707,0.9753844838036088
9.537688442211056,2023.537688442211,0.7272668570784049,0.48024619176572736,0.9742875223910824
9.65326633165829,2023.6532663316582,0.7266307987072329,0.4799942075230954,0.9732673898913704
9.768844221105528,2023.7688442211056,0.7260176043979526,0.4797069002294861,0.9723283085664192
9.884422110552762,2023.8844221105528,0.725429152351389,0.4793837975456028,0.9714745071571753
10.0,2024.0,0.7248673207683679,0.4790244251878266,0.9707102163489092
