year_c,year,group,cpue_pred,ci_lo,ci_hi
-6.7272727272727275,2007.2727272727273,inside,1.1652269963632969,0.9240380622210443,1.4693701575347389
-6.494949494949495,2007.5050505050506,inside,1.2264966461524982,0.9716449767821148,1.5481930735701779
-6.262626262626263,2007.7373737373737,inside,1.2889182444084866,1.0198102042320611,1.6290386523638065
-6.03030303030303,2007.969696969697,inside,1.3519173292291735,1.06817790632349,1.711026275913857
-5.7979797979797985,2008.20202020202,inside,1.4148266616972403,1.116366557543304,1.7930799423572927
-5.565656565656566,2008.4343434343434,inside,1.4768869419506845,1.1639661966031472,1.8739333201169583
-5.333333333333333,2008.6666666666667,inside,1.5372509133113321,1.2105343332908771,1.9521465071149613
-5.101010101010101,2008.8989898989898,inside,1.5951044797714558,1.2556545947270046,2.026320225380247
-4.8686868686868685,2009.1313131313132,inside,1.6500493064049881,1.2991326143556772,2.0957542620988883
-4.636363636363637,2009.3636363636363,inside,1.7018272016512948,1.3408196674510708,2.1600338170650866
-4.404040404040405,2009.5959595959596,inside,1.7502177823092597,1.3805536799273748,2.218865032233073
-4.171717171717171,2009.828282828283,inside,1.7950400984896082,1.418162375188233,2.272073361668407
-3.9393939393939394,2010.060606060606,inside,1.8361535151979966,1.4534667257930893,2.319598840169052
-3.7070707070707076,2010.2929292929293,inside,1.8734578800508874,1.4862848127241528,2.3614884565036425
-3.474747474747474,2010.5252525252524,inside,1.9068930225415879,1.516436227274736,2.3978858682060533
-3.242424242424242,2010.7575757575758,inside,1.936437643489392,1.5437471477177747,2.4290187370815994
-3.0101010101010104,2010.989898989899,inside,1.962107663641648,1.5680561818940593,2.4551840222147026
-2.7777777777777786,2011.2222222222222,inside,1.983954107807056,1.5892209816230363,2.4767316486500612
-2.545454545454545,2011.4545454545455,inside,2.0020606054445564,1.6071255019730897,2.494047081545309
-2.313131313131313,2011.6868686868686,inside,2.0165405904806457,1.6216876040856851,2.5075334748881586
-2.0808080808080813,2011.919191919192,inside,2.027534282523562,1.6328665067258485,2.5175942123103012
-1.8484848484848477,2012.1515151515152,inside,2.0352055288895645,1.640669420206501,2.524616777645137
-1.616161616161616,2012.3838383838383,inside,2.0397385822981375,1.6451566013823151,2.5289589335263267
-1.383838383838384,2012.6161616161617,inside,2.0413348830934273,1.6464441020522318,2.530938098499661
-1.1515151515151523,2012.8484848484848,inside,2.040209907776056,1.644703671926854,2.5308245727396317
-0.9191919191919187,2013.080808080808,inside,2.036590137838881,1.6401596030555123,2.528838889712742
-0.6868686868686869,2013.3131313131314,inside,2.030710194725308,1.6330826990650986,2.525153133593337
-0.45454545454545503,2013.5454545454545,inside,2.0228101784701438,1.6237819247975476,2.5198956557128653
-0.2222222222222232,2013.7777777777778,inside,2.013133239502933,1.612594550665864,2.5131583374867237
0.010101010101010388,2014.010101010101,inside,2.0019234054122697,1.599875699842553,2.5050054335670353
0.2424242424242422,2014.2424242424242,inside,1.9894236773634768,1.5859881354082441,2.4954830869750824
0.47474747474747403,2014.4747474747476,inside,1.975874404465325,1.5712929315156523,2.484628794489242
0.7070707070707076,2014.7070707070707,inside,1.9615119387881728,1.5561414193730276,2.472480353076595
0.9393939393939394,2014.939393939394,inside,1.946567569003585,1.5408685426553608,2.459084078753903
1.1717171717171713,2015.171717171717,inside,1.9312667267698886,1.5257875357004715,2.4445023193980777
1.404040404040403,2015.4040404040404,inside,1.9158284570285045,1.5111856668320258,2.4288204668157416
1.6363636363636367,2015.6363636363637,inside,1.9004651412801223,1.4973206658473024,2.4121538128755153
1.8686868686868685,2015.8686868686868,inside,1.885382461640269,1.4844173667680058,2.394654701730033
2.1010101010101003,2016.1010101010102,inside,1.8707795929822995,1.4726640301244158,2.376520519227554
2.333333333333334,2016.3333333333333,inside,1.8568496107088501,1.4622077541518639,2.358003140798221
