metric,group,year_c,year,pred,ci_lo,ci_hi
shannon_h,inside,-4.404040404040405,2009.5959595959596,2.3964569289411095,2.145872533739101,2.6470413241431188
shannon_h,inside,-4.171717171717171,2009.828282828283,2.4023388634999634,2.1520728903207935,2.6526048366791337
shannon_h,inside,-3.9393939393939394,2010.060606060606,2.407234139526319,2.157335732386192,2.657132546666446
shannon_h,inside,-3.7070707070707076,2010.2929292929293,2.411176776078156,2.1616799951181362,2.6606735570381765
shannon_h,inside,-3.474747474747474,2010.5252525252524,2.4142007922134567,2.165123879523991,2.663277704902923
shannon_h,inside,-3.242424242424242,2010.7575757575758,2.416340206990201,2.167685411295765,2.6649950026846376
shannon_h,inside,-3.0101010101010104,2010.989898989899,2.417629039466371,2.1693829588582125,2.665875120074529
shannon_h,inside,-2.7777777777777786,2011.2222222222222,2.4181013086999457,2.1702357104323324,2.6659669069675593
shannon_h,inside,-2.545454545454545,2011.4545454545455,2.4177910337489084,2.1702641081776286,2.6653179593201872
shannon_h,inside,-2.313131313131313,2011.6868686868686,2.416732233671238,2.1694902360478014,2.663974231294674
shannon_h,inside,-2.0808080808080813,2011.919191919192,2.4149589275249164,2.16793815700372,2.6619796980461126
shannon_h,inside,-1.8484848484848477,2012.1515151515152,2.412505134367924,2.1656341947477986,2.65937607398805
shannon_h,inside,-1.616161616161616,2012.3838383838383,2.4094048732582425,2.1626071552095394,2.6562025913069447
shannon_h,inside,-1.383838383838384,2012.6161616161617,2.4056921632538515,2.15888848360989,2.6524958428978134
shannon_h,inside,-1.1515151515151523,2012.8484848484848,2.4014010234127334,2.154512353997371,2.648289692828096
shannon_h,inside,-0.9191919191919187,2013.080808080808,2.3965654727928682,2.149515689567977,2.64361525601776
shannon_h,inside,-0.6868686868686869,2013.3131313131314,2.3912195304522372,2.143938113700535,2.6385009472039394
shannon_h,inside,-0.45454545454545503,2013.5454545454545,2.3853972154488208,2.137821833283521,2.6329725976141205
shannon_h,inside,-0.2222222222222232,2013.7777777777778,2.3791325468406006,2.131211457399151,2.6270536362820502
